"subject" "test" "tbodyacc-mean()-x" "tbodyacc-mean()-y" "tbodyacc-mean()-z" "tbodyacc-std()-x" "tbodyacc-std()-y" "tbodyacc-std()-z" "tgravityacc-mean()-x" "tgravityacc-mean()-y" "tgravityacc-mean()-z" "tgravityacc-std()-x" "tgravityacc-std()-y" "tgravityacc-std()-z" "tbodyaccjerk-mean()-x" "tbodyaccjerk-mean()-y" "tbodyaccjerk-mean()-z" "tbodyaccjerk-std()-x" "tbodyaccjerk-std()-y" "tbodyaccjerk-std()-z" "tbodygyro-mean()-x" "tbodygyro-mean()-y" "tbodygyro-mean()-z" "tbodygyro-std()-x" "tbodygyro-std()-y" "tbodygyro-std()-z" "tbodygyrojerk-mean()-x" "tbodygyrojerk-mean()-y" "tbodygyrojerk-mean()-z" "tbodygyrojerk-std()-x" "tbodygyrojerk-std()-y" "tbodygyrojerk-std()-z" "tbodyaccmag-mean()" "tbodyaccmag-std()" "tgravityaccmag-mean()" "tgravityaccmag-std()" "tbodyaccjerkmag-mean()" "tbodyaccjerkmag-std()" "tbodygyromag-mean()" "tbodygyromag-std()" "tbodygyrojerkmag-mean()" "tbodygyrojerkmag-std()" "fbodyacc-mean()-x" "fbodyacc-mean()-y" "fbodyacc-mean()-z" "fbodyacc-std()-x" "fbodyacc-std()-y" "fbodyacc-std()-z" "fbodyaccjerk-mean()-x" "fbodyaccjerk-mean()-y" "fbodyaccjerk-mean()-z" "fbodyaccjerk-std()-x" "fbodyaccjerk-std()-y" "fbodyaccjerk-std()-z" "fbodygyro-mean()-x" "fbodygyro-mean()-y" "fbodygyro-mean()-z" "fbodygyro-std()-x" "fbodygyro-std()-y" "fbodygyro-std()-z" "fbodyaccmag-mean()" "fbodyaccmag-std()" "fbodybodyaccjerkmag-mean()" "fbodybodyaccjerkmag-std()" "fbodybodygyromag-mean()" "fbodybodygyromag-std()" "fbodybodygyrojerkmag-mean()" "fbodybodygyrojerkmag-std()"
2 "walking_downstairs" 0.273564309130435 -0.0250214963695652 -0.115945376 0.122554983913043 0.364823186521739 -0.229639240173913 0.870007128695652 -0.335657856956522 0.122672758043478 -0.933381546521739 -0.933094413913043 -0.928259771304348 0.10170594826087 -0.0167802572608696 -0.00942260502608696 0.24397461326087 0.250583538378261 -0.378984663913043 -0.133961474913043 0.021657086 0.0495427782565217 -0.276921311626087 -0.35933122826087 -0.241718742956522 -0.0494001586521739 -0.0475300348869565 -0.0511190975 -0.0780743026086956 -0.329975390956522 -0.0906641197608696 0.140102149826087 0.262059743913043 0.140102149826087 0.262059743913043 0.0667953161521739 0.330603492695652 -0.118996218130435 -0.15670254673913 -0.29717324 -0.15527280973913 0.202032602521739 0.385498307 -0.215148415217391 0.0851268618869565 0.263960449043478 -0.303204106521739 0.228762416086957 0.215163540869565 -0.328634859956522 0.144854680695652 0.201655330521739 -0.427500052173913 -0.0412379223086956 -0.265693110782609 0.00833150149565217 -0.354652299608696 -0.43096434826087 -0.415155163913043 0.362665954782609 0.00297074677826087 0.330806735873913 0.317800171634783 -0.173995933347826 -0.294655848782609 -0.215423889782609 -0.141113198913043
2 "walking_upstairs" 0.264641587391304 -0.0293619489356522 -0.127370505521739 -0.236356567826087 0.135366719478261 -0.255678446956522 0.840646226956522 -0.477571084782609 0.037030093226087 -0.941560574347826 -0.92869072 -0.900937374782609 0.0727413100434783 0.00795564285739131 0.0205608334782609 -0.253733053391304 -0.116783067547826 -0.645540788695652 -0.0573508393478261 -0.0412508363913043 0.0472274232173913 -0.47952788173913 -0.462655182608696 -0.383181724782609 -0.0796830145434783 -0.0367053195 -0.0469581077391304 -0.486492932173913 -0.694447256956522 -0.458868251304348 -0.101903953 -0.17549030366087 -0.101903953 -0.17549030366087 -0.307942896956522 -0.206111045865217 -0.290307902608696 -0.423167093695652 -0.601577154782609 -0.63360847 -0.205629009434783 0.0867892651430435 -0.401699768695652 -0.249461547826087 0.0863487469173913 -0.238678952608696 -0.225742369782609 -0.106853349965217 -0.594980020869565 -0.357930737391304 -0.195750358086957 -0.697048528695652 -0.373325059782609 -0.520393821304348 -0.352612433043478 -0.516722906956522 -0.435774886956522 -0.45158714826087 -0.113088256847826 -0.341637127391304 -0.172254571143478 -0.257772577521739 -0.485216404347826 -0.485107347391304 -0.64357109173913 -0.647404122173913
4 "standing" 0.277248313928571 -0.0152176191571429 -0.0991020453214286 -0.980895144642857 -0.895082883928571 -0.893708946071429 0.94963564 -0.0775958765714286 0.199862434214286 -0.981566667857143 -0.940233650714286 -0.899326560535714 0.0739590277142857 0.00177702966953571 -0.024997938705 -0.972543011071429 -0.947145508214286 -0.973860975714286 -0.0293820480357143 -0.0783140105714286 0.09048735975 -0.899437801071429 -0.953054063928571 -0.923440361428571 -0.106704242392857 -0.0433834875571429 -0.0566118659107143 -0.952285078928571 -0.977174319285714 -0.9657186325 -0.920780491428571 -0.908816734642857 -0.920780491428571 -0.908816734642857 -0.966589105357143 -0.962358635714286 -0.901449657142857 -0.882583529642857 -0.970047738928571 -0.968261986785714 -0.975961632857143 -0.912198555714286 -0.929381878214286 -0.983410933928571 -0.892832826428571 -0.883944463928571 -0.971910196071429 -0.946407088571429 -0.969548386428571 -0.975972761071429 -0.952281783571429 -0.9769340825 -0.897234534642857 -0.958614203571429 -0.928159345357143 -0.901805547142857 -0.950334993928571 -0.928990453214286 -0.929975518214286 -0.912269705 -0.960973106785714 -0.963210716428571 -0.913079200357143 -0.884351499642857 -0.968431305 -0.97020997
4 "sitting" 0.273944966666667 -0.00762930337916667 -0.109474318375 -0.987413331666667 -0.944125340416667 -0.95974405875 0.91165445125 0.140172757310196 0.16467573125 -0.98820376875 -0.964905429166667 -0.964520518333333 0.0773085097083333 0.00317788715958333 -0.00627168886125 -0.981383411666667 -0.96345385 -0.985135235 -0.0459981747083333 -0.0845471311666667 0.0938581243333333 -0.981045413333333 -0.9730287425 -0.9528998375 -0.0919596427083333 -0.0405497720833333 -0.0435907759833333 -0.982292795416667 -0.98951777125 -0.982404285 -0.965220069583333 -0.95619482875 -0.965220069583333 -0.95619482875 -0.97914668625 -0.976327016666667 -0.9459111525 -0.954192561666667 -0.987723139166667 -0.987044500416667 -0.98531712 -0.950756271666667 -0.970175488333333 -0.988503614583333 -0.943987524583333 -0.9566189725 -0.981912918333333 -0.963879120416667 -0.982228465 -0.9824672775 -0.965633304583333 -0.986771615 -0.9755246275 -0.979042791666667 -0.955679023333333 -0.9828926025 -0.97003388875 -0.956424152916667 -0.963944409583333 -0.95848441875 -0.976051405 -0.975573816666667 -0.966781475416667 -0.954272267083333 -0.987353075416667 -0.987223917083333
4 "laying" 0.274744539533333 -0.01547164949 -0.114882176166667 -0.96030427 -0.951215749666667 -0.959092108333333 -0.435379751333333 0.877630079666667 0.459197480333333 -0.940956242666667 -0.97829218 -0.978345133333333 0.0862464132 0.0127327385 -0.002328469596 -0.976828999666667 -0.947596652 -0.976860788333333 -0.01159496128 -0.102526302166667 0.150932124733333 -0.972826203333333 -0.961284973333333 -0.966700549 -0.1059108127 -0.0348995834666667 -0.0674352525666667 -0.973692652666667 -0.987061902 -0.984072298666667 -0.958452439333333 -0.948144681333333 -0.958452439333333 -0.948144681333333 -0.969441002333333 -0.965548880333333 -0.937767887666667 -0.948544952333333 -0.984466745666667 -0.982829719666667 -0.965483849666667 -0.948394807 -0.966357740666667 -0.958301583333333 -0.955127215 -0.957498084333333 -0.977109699 -0.950430238333333 -0.973438993 -0.978692245666667 -0.948081401666667 -0.978941863 -0.966830125 -0.972852138333333 -0.966147373333333 -0.974963725333333 -0.956260265666667 -0.969911739666667 -0.953044661 -0.952907 -0.96688624 -0.963113677666667 -0.96211588 -0.948998836 -0.983263724666667 -0.983253230666667
4 "walking" 0.278606078709677 -0.0141112399419355 -0.108814226129032 -0.468938046129032 -0.136201536451613 -0.551948481290323 0.960745443225806 -0.11159692483871 0.145113223225806 -0.986899532903226 -0.970148540645161 -0.964619658387097 0.0690109146806452 -0.00516190535483871 -0.0107868026935484 -0.320735258387097 -0.262053112903226 -0.710408873225806 -0.0225921566032258 -0.0739976297612903 0.0812480774193548 -0.545879812580645 -0.668116522580645 -0.632210180322581 -0.0979475691064516 -0.0473243274516129 -0.0631642054967742 -0.521170197741936 -0.79495768483871 -0.620913136451613 -0.343005471612903 -0.540900576774194 -0.343005471612903 -0.540900576774194 -0.385113950322581 -0.333493912580645 -0.519949935483871 -0.603478013548387 -0.681956518387097 -0.733907943225806 -0.439191270967742 -0.187416825706452 -0.602998535806452 -0.482059044193548 -0.164757993245161 -0.559091669677419 -0.384801086774194 -0.315245499032258 -0.691468917096774 -0.317152051612903 -0.254424693258064 -0.727293741290323 -0.425959172580645 -0.686110996451613 -0.564980102903226 -0.58490775483871 -0.660369142258065 -0.691128808064516 -0.468937238387097 -0.658880377419355 -0.340836294516129 -0.32975006516129 -0.637508251935484 -0.648578963548387 -0.735721700967742 -0.750509450967742
4 "walking_downstairs" 0.277016253478261 -0.00793712340434783 -0.098024619 -0.103908807708696 -0.316827705217391 -0.508631809130435 0.949035715217391 -0.0914998007826087 0.161619555652174 -0.956994175652174 -0.939080783043478 -0.932336119130435 0.112990609652174 0.00347454542608696 -0.00702914347391304 -0.227707881869565 -0.282085426956522 -0.637085403043478 -0.093562846173913 -0.0633841882695652 0.0674790174608696 -0.420129467043478 -0.706079310434783 -0.52288755 -0.114704481956522 -0.0372095985869565 -0.0558353534347826 -0.471558456956522 -0.815800785652174 -0.386823999130435 -0.150640757743478 -0.19910358573913 -0.150640757743478 -0.19910358573913 -0.31848093 -0.285928391304348 -0.391596335217391 -0.405799702304348 -0.628718684782609 -0.67416964 -0.162803824347826 -0.252351688521739 -0.52376188826087 -0.0848179280434783 -0.398353822608696 -0.539863194347826 -0.240578212804348 -0.302926762173913 -0.603493904347826 -0.285120138521739 -0.309922923043478 -0.669294389130435 -0.316901650695652 -0.72185133 -0.36352038826087 -0.455677266043478 -0.69945640826087 -0.633622569565217 -0.124061329043478 -0.370280962173913 -0.250496467565217 -0.340267216956522 -0.468905945652174 -0.468982885217391 -0.660713155652174 -0.717539455652174
4 "walking_upstairs" 0.280359918214286 -0.0312082944928571 -0.114861275928571 -0.238901839464286 -0.095626125025 -0.3998380275 0.944547483571429 -0.243546715714286 0.07847337375 -0.965365298571429 -0.937953423571429 -0.9124455375 0.0596786583928571 0.01110783175 0.016011803325 -0.412285837142857 -0.343676639535714 -0.738239761071429 0.010543660375 -0.0716545688821429 0.0889226432857143 -0.481638502857143 -0.593107870357143 -0.300348520357143 -0.120197522764286 -0.034793907 -0.0937570341071429 -0.577739987857143 -0.837690097857143 -0.590361408571429 -0.192950563785714 -0.225432045535714 -0.192950563785714 -0.225432045535714 -0.443463693214286 -0.461527463214286 -0.334221992142857 -0.518612942142857 -0.708879598571429 -0.770113476428571 -0.330039561428571 -0.170978154928571 -0.541677995357143 -0.206596430491071 -0.116041283885714 -0.375486505 -0.447788508928571 -0.360377932142857 -0.704163571071429 -0.428208344285714 -0.371493793214286 -0.772000665357143 -0.423407368571429 -0.688180918571429 -0.340780101071429 -0.503400744642857 -0.547221673214286 -0.352295656428571 -0.282052198142857 -0.316545638214286 -0.428428557142857 -0.510925202142857 -0.593887926785714 -0.552292059285714 -0.757400996071429 -0.805285595
4 "standing" 0.283751177857143 -0.00376060281392857 -0.0932129357857143 -0.972946015357143 -0.828111873571429 -0.900052130714286 0.9627599425 -0.0742059356428571 0.133925217678571 -0.964250043928571 -0.894993278928571 -0.89948299 0.0703066482571429 -0.014837343545 -0.0173800394085714 -0.972630072857143 -0.9295638475 -0.972247426428571 -0.0319078204357143 -0.0453356906785714 0.0606399264285714 -0.919938147857143 -0.94540023 -0.896549715714286 -0.0994115458928571 -0.0488679527142857 -0.0415388336628571 -0.946982678214286 -0.97495603 -0.950245406428571 -0.892175612142857 -0.873136632142857 -0.892175612142857 -0.873136632142857 -0.960152371428571 -0.953960328571429 -0.900514543928571 -0.887705105714286 -0.965180408928571 -0.960303581785714 -0.971033466428571 -0.866899854285714 -0.933904964285714 -0.974064341428571 -0.821927737178571 -0.891164171428571 -0.9727115925 -0.928841395714286 -0.967748436785714 -0.975440686071429 -0.935868834285714 -0.975524928571429 -0.913693789285714 -0.953371686785714 -0.902402565357143 -0.923124040714286 -0.941316686428571 -0.904312809285714 -0.905252511428571 -0.878410379285714 -0.951305460357143 -0.956854281071429 -0.915339131071429 -0.890037308928571 -0.960510973928571 -0.962650465
4 "sitting" 0.269316722923077 -0.00673269141538462 -0.102551775115385 -0.973752945769231 -0.840468880153846 -0.906780496923077 0.830209365 0.277576185438462 0.0597617886153846 -0.975129780384615 -0.903024034346154 -0.938421934230769 0.0795037293076923 -0.02381462105 -0.0175761240503846 -0.972457997307692 -0.927188956923077 -0.973411255769231 -0.0526238225 -0.093937381 0.107881605961538 -0.960057676923077 -0.945027546153846 -0.904962129615385 -0.101555491807692 -0.0430471142230769 -0.0539862744138462 -0.958459979615385 -0.979755438076923 -0.95625149 -0.908440743461538 -0.875835244230769 -0.908440743461538 -0.875835244230769 -0.961811296538462 -0.949831043076923 -0.907742231923077 -0.905549737307692 -0.973814144230769 -0.965433326923077 -0.970212078461538 -0.864269079615385 -0.934806747692308 -0.975820104230769 -0.839141033846154 -0.899658096153846 -0.972168291923077 -0.926223871153846 -0.968625466153846 -0.975370421153846 -0.934209945769231 -0.977017448076923 -0.946803489615385 -0.957005976538462 -0.913559540384615 -0.964508957307692 -0.939431062307692 -0.911124540384615 -0.896747650769231 -0.884121516538461 -0.949992421923077 -0.948671321923077 -0.932143546538462 -0.905384358076923 -0.966573629230769 -0.966142833846154
